URLSimilarityIndex,SpacialCharRatioInURL,IsHTTPS,DomainTitleMatchScore,URLTitleMatchScore,IsResponsive,HasDescription,HasSocialNet,HasSubmitButton,HasCopyrightInfo,label
100.0,0.053,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
72.45179063,0.1,1.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.034,1.0,93.33333333,93.33333333,1.0,1.0,0.0,1.0,1.0,1
40.29538462,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.39012587,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.031,1.0,100.0,100.0,0.0,0.0,1.0,1.0,1.0,1
32.7030404,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.40052936,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.031,1.0,100.0,100.0,1.0,0.0,1.0,1.0,0.0,1
58.3353151,0.111,1.0,100.0,100.0,1.0,0.0,0.0,1.0,0.0,0
49.38560977,0.067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
88.51102941,0.038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.036,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.033,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.069,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
76.62437524,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.033,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
61.514802,0.08,1.0,0.0,7.142857143,0.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
44.53125,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
42.43727599,0.128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
100.0,0.037,1.0,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1
100.0,0.088,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
15.62182902,0.114,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
100.0,0.045,1.0,100.0,100.0,1.0,0.0,0.0,1.0,0.0,1
51.92307692,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.7654321,0.053,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,0.0,1.0,0.0,1.0,1
100.0,0.083,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.059,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.091,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
78.7654321,0.05,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.097,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
28.26662345,0.146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.52329749,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.4148487,0.081,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.071,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.042,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
35.51219512,0.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
83.80592313,0.065,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
79.82536765,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.053,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,0.0,0.0,1.0,1.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
52.94117647,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.053,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
1.624673676,0.175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.026,1.0,100.0,100.0,1.0,0.0,0.0,1.0,1.0,1
100.0,0.042,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,0.0,1.0,0.0,1
100.0,0.04,1.0,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1
11.03871439,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.52380952,0.1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.029,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.059,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
9.540761837,0.108,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
100.0,0.04,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
59.74625144,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
12.02512861,0.059,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100.0,0.031,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.04,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
58.12921126,0.132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.091,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.048,1.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,1
50.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.032,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.083,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
10.21392113,0.091,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
39.84852562,0.133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.045,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
55.37190083,0.048,0.0,14.28571429,14.28571429,0.0,0.0,0.0,0.0,0.0,0
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.029,1.0,100.0,100.0,0.0,1.0,1.0,0.0,0.0,1
100.0,0.04,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
22.33401033,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.44544044,0.145,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
69.39055458,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.91969569,0.105,0.0,0.0,88.88888889,0.0,0.0,0.0,0.0,0.0,0
100.0,0.053,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
84.89795918,0.042,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
41.83813443,0.114,0.0,0.0,100.0,1.0,0.0,1.0,1.0,0.0,0
47.07621951,0.087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
92.1386306,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.66888796,0.127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1
37.93197279,0.106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.08,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.045,1.0,100.0,100.0,0.0,1.0,1.0,0.0,1.0,1
100.0,0.083,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.05,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1
57.58333333,0.067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.01806997,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,100.0,100.0,1.0,0.0,0.0,1.0,1.0,1
100.0,0.074,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
36.87047995,0.146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
100.0,0.034,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
93.19727891,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.032,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,1
100.0,0.036,1.0,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1
63.36088154,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.97452998,0.062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.077,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.077,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
36.68191414,0.081,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.087,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.036,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.029,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
23.67980351,0.095,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
45.84621727,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
17.61306374,0.169,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
38.46153846,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.081,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
72.99936988,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
40.95124851,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
43.29852973,0.128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
59.55555556,0.029,1.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1
39.20121951,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.18732782,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
39.40390094,0.03,0.0,100.0,100.0,1.0,0.0,0.0,1.0,0.0,0
100.0,0.031,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1
100.0,0.03,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
9.066883734,0.071,1.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0
78.61495845,0.033,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
69.13580247,0.118,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.053,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
33.85272847,0.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
100.0,0.087,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.091,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
67.23345588,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.065,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
31.58276644,0.116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73.60544218,0.043,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
39.001728,0.12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.045,1.0,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1
52.25497159,0.05,1.0,3.571428571,3.571428571,0.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
16.97191697,0.061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.031,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1
100.0,0.053,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.059,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
46.97627927,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.46364883,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,100.0,100.0,1.0,0.0,1.0,0.0,1.0,1
39.5125448,0.128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.031,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,0.0,1.0,0.0,1.0,1
100.0,0.095,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
51.2465374,0.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
32.53704583,0.12,1.0,2.702702703,2.702702703,0.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.111,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
82.18181818,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.069,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
36.81737158,0.095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.029,1.0,89.47368421,89.47368421,1.0,0.0,1.0,1.0,1.0,1
12.34477721,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.10330579,0.059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.031,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,0.0,1.0,0.0,1.0,1.0,1
100.0,0.069,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
48.27240143,0.081,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
27.59983623,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.50340136,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.57264957,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,0.0,1.0,1.0,0.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.032,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
44.40534835,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
44.32317073,0.122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.038,1.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,1
100.0,0.037,1.0,100.0,100.0,0.0,0.0,1.0,1.0,1.0,1
100.0,0.087,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.034,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
47.54253308,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
74.77777778,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.036,1.0,100.0,100.0,1.0,1.0,0.0,1.0,0.0,1
47.10144928,0.097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.077,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
66.27680312,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.048,1.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,1
49.52741021,0.097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
48.40290025,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.09717821,0.074,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.045,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
62.28571429,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.12359731,0.074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.091,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
23.54006338,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
100.0,0.04,1.0,100.0,100.0,0.0,0.0,0.0,1.0,1.0,1
100.0,0.069,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
32.55752794,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
63.35327234,0.108,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
90.91880342,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.065,1.0,94.11764706,94.11764706,1.0,0.0,0.0,1.0,0.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.087,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
100.0,0.056,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
74.5952381,0.033,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
41.30175695,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.38560977,0.067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
47.66666667,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.26138434,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.30928923,0.108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.54419129,0.045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
77.59932375,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
26.86768343,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
47.16307692,0.061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.029,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
44.36584522,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68.1130835,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.077,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
42.96589224,0.116,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,0.0,1.0,1.0,0.0,1
100.0,0.037,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
74.40443213,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.19047619,0.071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
25.83111111,0.122,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,0.0,1.0,0.0,1.0,1
100.0,0.103,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
66.2585034,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.05925566,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.38647343,0.113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
44.74505723,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
72.74238227,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
58.2010582,0.139,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.087,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.031,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.059,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.026,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
36.4585553,0.045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
59.50769231,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73.01587302,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.72053311,0.127,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
11.97650278,0.086,1.0,0.0,1.265822785,0.0,0.0,0.0,0.0,0.0,0
55.28492647,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60.95917558,0.108,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
21.33070122,0.031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34.32722951,0.143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.028,1.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,1
100.0,0.034,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
72.17630854,0.056,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
41.91835117,0.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.065,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.056,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
